Small Cup : 100 // 50
Large Cup : 200 // 60
 N = 190, Offered_price = 126.32, result=1, Small=49, 
 N = 191, Offered_price = 126.32, result=0, Small=48, 
 N = 192, Offered_price = 178.95, result=0, Small=47, 
 N = 193, Offered_price = 142.11, result=1, Small=47, 
 N = 194, Offered_price = 142.11, result=0, Small=46, 
 N = 195, Offered_price = 157.89, result=1, Small=46, 
 N = 196, Offered_price = 157.89, result=0, Small=45, 
 N = 197, Offered_price = 168.42, result=0, Small=44, 
 N = 198, Offered_price = 173.68, result=0, Small=43, 
 N = 199, Offered_price = 189.47, result=0, Small=42, 
 N = 200, Offered_price = 194.74, result=0, Small=41, 
 N = 201, Offered_price = 200.00, result=0, Small=40, 
 N = 202, Offered_price = 121.05, result=1, Small=40, 
 N = 203, Offered_price = 121.05, result=1, Small=40, 
 N = 204, Offered_price = 121.05, result=1, Small=40, 
 N = 205, Offered_price = 121.05, result=1, Small=40, 
 N = 206, Offered_price = 121.05, result=1, Small=40, 
 N = 207, Offered_price = 121.05, result=1, Small=40, 
 N = 208, Offered_price = 121.05, result=0, Small=39, 
 N = 209, Offered_price = 184.21, result=0, Small=38, 
 N = 210, Offered_price = 147.37, result=0, Small=37, 
 N = 211, Offered_price = 136.84, result=1, Small=37, 
 N = 212, Offered_price = 136.84, result=0, Small=36, 
 N = 213, Offered_price = 163.16, result=0, Small=35, 
 N = 214, Offered_price = 157.89, result=0, Small=34, 
 N = 215, Offered_price = 152.63, result=1, Small=34, 
 N = 216, Offered_price = 152.63, result=0, Small=33, 
 N = 217, Offered_price = 100.00, result=1, Small=33, 
 N = 218, Offered_price = 142.11, result=1, Small=33, 
 N = 219, Offered_price = 142.11, result=0, Small=32, 
 N = 220, Offered_price = 168.42, result=0, Small=31, 
 N = 221, Offered_price = 173.68, result=0, Small=30, 
 N = 222, Offered_price = 189.47, result=0, Small=29, 
 N = 223, Offered_price = 194.74, result=0, Small=28, 
 N = 224, Offered_price = 200.00, result=0, Small=27, 
 N = 225, Offered_price = 178.95, result=0, Small=26, 
 N = 226, Offered_price = 184.21, result=0, Small=25, 
 N = 227, Offered_price = 147.37, result=1, Small=25, 
 N = 228, Offered_price = 147.37, result=0, Small=24, 
 N = 229, Offered_price = 157.89, result=1, Small=24, 
 N = 230, Offered_price = 157.89, result=0, Small=23, 
 N = 231, Offered_price = 131.58, result=0, Small=22, 
 N = 232, Offered_price = 136.84, result=1, Small=22, 
 N = 233, Offered_price = 136.84, result=0, Small=21, 
 N = 234, Offered_price = 152.63, result=0, Small=20, 
 N = 235, Offered_price = 121.05, result=0, Small=19, 
 N = 236, Offered_price = 105.26, result=1, Small=19, 
 N = 237, Offered_price = 105.26, result=1, Small=19, 
 N = 238, Offered_price = 105.26, result=1, Small=19, 
 N = 239, Offered_price = 105.26, result=1, Small=19, 
 N = 240, Offered_price = 105.26, result=1, Small=19, 
 N = 241, Offered_price = 105.26, result=1, Small=19, 
 N = 242, Offered_price = 105.26, result=1, Small=19, 
 N = 243, Offered_price = 105.26, result=1, Small=19, 
 N = 244, Offered_price = 105.26, result=1, Small=19, 
 N = 245, Offered_price = 105.26, result=1, Small=19, 
 N = 246, Offered_price = 105.26, result=1, Small=19, 
 N = 247, Offered_price = 105.26, result=1, Small=19, 
 N = 248, Offered_price = 105.26, result=1, Small=19, 
 N = 249, Offered_price = 105.26, result=1, Small=19, 
 N = 250, Offered_price = 105.26, result=1, Small=19, 
 N = 251, Offered_price = 105.26, result=1, Small=19, 
 N = 252, Offered_price = 105.26, result=1, Small=19, 
 N = 253, Offered_price = 105.26, result=1, Small=19, 
 N = 254, Offered_price = 105.26, result=1, Small=19, 
 N = 255, Offered_price = 105.26, result=1, Small=19, 
 N = 256, Offered_price = 105.26, result=1, Small=19, 
 N = 257, Offered_price = 105.26, result=0, Small=18, 
 N = 258, Offered_price = 163.16, result=1, Small=18, 
 N = 259, Offered_price = 163.16, result=0, Small=17, 
 N = 260, Offered_price = 142.11, result=1, Small=17, 
 N = 261, Offered_price = 142.11, result=0, Small=16, 
 N = 262, Offered_price = 100.00, result=1, Small=16, 
 N = 263, Offered_price = 168.42, result=1, Small=16, 
 N = 264, Offered_price = 168.42, result=1, Small=16, 
 N = 265, Offered_price = 168.42, result=0, Small=15, 
 N = 266, Offered_price = 168.42, result=0, Small=14, 
 N = 267, Offered_price = 173.68, result=0, Small=13, 
 N = 268, Offered_price = 189.47, result=0, Small=12, 
 N = 269, Offered_price = 194.74, result=0, Small=11, 
 N = 270, Offered_price = 200.00, result=0, Small=10, 
 N = 271, Offered_price = 110.53, result=1, Small=10, 
 N = 272, Offered_price = 110.53, result=1, Small=10, 
 N = 273, Offered_price = 110.53, result=1, Small=10, 
 N = 274, Offered_price = 110.53, result=0, Small=9, 
 N = 275, Offered_price = 178.95, result=0, Small=8, 
 N = 276, Offered_price = 157.89, result=1, Small=8, 
 N = 277, Offered_price = 157.89, result=0, Small=7, 
 N = 278, Offered_price = 126.32, result=1, Small=7, 
 N = 279, Offered_price = 126.32, result=0, Small=6, 
 N = 280, Offered_price = 147.37, result=1, Small=6, 
 N = 281, Offered_price = 147.37, result=1, Small=6, 
 N = 282, Offered_price = 147.37, result=1, Small=6, 
 N = 283, Offered_price = 147.37, result=1, Small=6, 
 N = 284, Offered_price = 147.37, result=1, Small=6, 
 N = 285, Offered_price = 147.37, result=1, Small=6, 
 N = 286, Offered_price = 147.37, result=0, Small=5, 
 N = 287, Offered_price = 184.21, result=0, Small=4, 
 N = 288, Offered_price = 163.16, result=0, Small=3, 
 N = 289, Offered_price = 147.37, result=0, Small=2, 
 N = 290, Offered_price = 142.11, result=1, Small=2, 
 N = 291, Offered_price = 142.11, result=0, Small=1, 
 N = 292, Offered_price = 173.68, result=1, Small=1, 
 N = 293, Offered_price = 173.68, result=1, Small=1, 
 N = 294, Offered_price = 173.68, result=0, Small=0, 
Total Earnings =  17075.789473684214
Avg Large Price =  122.2463374932175
